,wage_total,hh,bs_profit,other_inc
716,805194.0000000001,115300040702,,0.0
717,,115300040703,300000.0,3600000.0
718,,1153000409,30000.0,352000.0
719,,1153000410,67000.0,790000.0
720,2575170.0,1153002701,,550000.0
721,,1153002703,170000.0,2500000.0
722,2176200.0,1153002704,210000.0,1352000.0
723,,1153002706,,0.0
724,,1153002707,,3100000.0
725,,1153002708,,400000.0
726,,1153002709,,1500000.0
727,,1153002710,,250000.0
728,2176200.0,1153003101,,1532000.0
729,2266875.0,1153003102,360000.0,5000000.0
730,544050.0,1153003103,,750000.0
731,4080375.0000000005,1153003105,,900000.0
732,,1153003106,,600000.0
733,,1153003107,,1495500.0
734,,1153003110,,340000.0
735,,1163001102,133000.0,630000.0
736,,1163001104,,800000.0
737,,116300110402,10000.0,880000.0
738,,1163001105,195000.0,3233000.0
739,,1163001106,20000.0,385000.0
740,,1163001107,400000.0,1750000.0
741,,1163001110,,300000.0
742,1088100.0,1163001301,106000.0,124000.0
743,,1163001302,250000.0,3000000.0
744,,1163001303,204000.0,570000.0
745,362700.00000000006,1163001304,480000.0,40000.0
746,5440500.000000001,1163001305,,740000.0
747,,1163001307,543000.0,5400000.0
748,,1163001310,47000.0,285000.0
749,4533750.0,116300131002,,20000.0
750,,2013000401,,1500000.0
751,,2013000402,,600000.0
752,,2013000403,,180000.0
753,2629575.0,2013000404,28000.0,1000000.0
754,,2013000406,,300000.0
755,,2013000407,,600000.0
756,150000.0,2013000408,,360000.0
757,,2013000409,184000.0,1360000.0
758,,2013000410,450000.0,6800000.0
759,,201300041004,,300000.0
760,1496137.5,2013000601,,80000.0
761,,2013000602,,142000.0
762,,2013000603,21000.0,500000.0
763,,2013000604,,1130000.0
764,,2013000605,,1800000.0
765,,2013000606,,0.0
766,,2013000607,200000.0,2320000.0
767,,2013000609,72000.0,326000.0
768,725400.0000000001,2013000610,,0.0
769,435240.00000000006,2013000802,120000.0,260000.0
770,906750.0000000001,2013000804,,60000.0
771,,2013000805,,1700000.0
772,,2013000806,,260000.0
773,,2013000808,,820000.0
774,,2013000809,,1020000.0
775,,201300080905,,400000.0
776,,2013000810,,5350000.0
777,,2013000901,,600000.0
778,1813500.0000000002,2013000906,,50000.0
779,,2021000103,195000.0,1800000.0
780,4715100.0,2021000106,,0.0
781,,2021000109,240000.0,2880000.0
782,200000.0,2023000502,,0.0
783,,2023000503,,1600000.0
784,,2023000504,,983000.0
785,652860.0,2023000506,,50000.0
786,,2023000508,180000.0,2160000.0
787,,2023000509,,450000.0
788,,2023000510,,3535000.0
789,,2023000701,-850000.0,5800000.0
790,,2023000702,,300000.0
791,,2023000704,,500000.0
792,752602.5000000001,2023000705,,280000.0
793,,2023000706,,100000.0
794,,2023000707,-190000.0,530000.0
795,,2023000708,,50000.0
796,,2023000709,,240000.0
797,,2023000710,,60000.0
798,,202300071002,-40000.0,240000.0
799,,2031000102,,
800,,2031000106,,300000.0
801,,2031000109,200000.0,5400000.0
802,906750.0000000001,2031000110,60000.0,0.0
803,1958580.0,2031000114,-54000.0,4050000.0
804,,203100040102,1450000.0,600000.0
805,2203402.5000000005,2031000402,,0.0
806,,2031000404,1056000.0,600000.0
807,,2031000405,116000.0,4380000.0
808,,2031000406,120000.0,3120000.0
809,8523450.000000002,203100040603,270000.0,600000.0
810,1360125.0000000002,203100040604,79999.0,1320000.0
811,1088100.0,2031000407,90000.0,1800000.0
812,,2031000409,29985000.0,36080000.0
813,8160750.000000001,2031000410,,5800000.0
814,,2033000801,,1300000.0
815,,2033000802,100000.0,350000.0
816,,2033000803,28000.0,4660000.0
817,,203300080303,,600000.0
818,,2033000804,32000.0,600000.0
819,,2033000806,,400000.0
820,,2033000807,,0.0
821,,2033000808,,740000.0
822,,2033000809,120000.0,1970000.0
823,4352400.0,2033001801,97000.0,12928000.0
824,,2033001804,,250000.0
825,,203300180403,,240000.0
826,725400.0000000001,2033001805,,0.0
827,,2033001806,,600000.0
828,,2033001807,37000.0,200000.0
829,1088100.0,2033001808,,0.0
830,,203300180804,,500000.0
831,,2033001809,48500.0,1500000.0
832,2992275.0000000005,2033001810,,1020000.0
833,,2033002301,114000.0,350000.0
834,,2033002302,,35000.0
835,272025.0,2033002305,,120000.0
836,720000.0,2033002307,,520000.0
837,,2033002308,,760000.0
838,108810.00000000001,2033002310,360000.0,3060000.0
839,,2033002801,,700000.0
840,,2033002803,100000.0,400000.0
841,,2033002805,,400000.0
842,,2033002806,,370000.0
843,,2033002807,,240000.0
844,,2033002808,,1320000.0
845,,2033002809,,520000.0
846,144000.0,2033002811,,3100000.0
847,,2033003303,26400.0,19260000.0
848,,2033003304,,350000.0
849,2321280.0,2033003305,1000000.0,7500000.0
850,,203300330503,100000.0,1200000.0
851,,203300330504,150000.0,1800000.0
852,,203300330507,,300000.0
853,,203300330511,590000.0,39600000.0
854,,2033003307,30000.0,50000.0
855,906750.0000000001,2033003308,,420000.0
856,,2033003309,,150000.0
857,,2033003310,,2560000.0
858,2176200.0,2041000201,,2880000.0
859,,2041000202,-1110000.0,0.0
860,3627000.0000000005,2041000203,,3000000.0
861,3173625.0000000005,204100020801,,420000.0
862,2584237.5,204100020809,150000.0,2500000.0
863,2371151.25,204100020810,,0.0
864,1360125.0000000002,2041000209,,400000.0
865,2720250.0000000005,2041000210,1140000.0,200000.0
866,1305720.0,2041000603,147000.0,2400000.0
867,,2041000606,220000.0,0.0
868,,2041000610,-1236000.0,8040000.0
869,761670.0000000001,2041000611,-180000.0,303000.0
870,906750.0000000001,2041000901,,0.0
871,,2041000902,37500.0,990000.0
872,4533750.0,2041000904,200000.0,4320000.0
873,1360125.0000000002,2041000907,,0.0
874,,2041000908,,310000.0
875,4171050.000000001,2041000909,190000.0,3095000.0
876,,2041000911,,36200000.0
877,1088100.0,2043001201,,300000.0
878,,2043001202,60000.0,4020000.0
879,,2043001204,,330000.0
880,100000.0,2043001205,,0.0
881,,2043001206,750000.0,2900000.0
882,192000.0,2043001207,,0.0
883,,2043001209,,4700000.0
884,,2043001210,258000.0,5700000.0
885,192000.0,2043001212,,1000000.0
886,,2043001401,,220000.0
887,2266875.0,2043001403,,0.0
888,480000.0,2043001404,,48000.0
889,,2043001405,8000.0,1100000.0
890,,2043001406,,750000.0
891,,2043001409,,78000.0
892,,204300141003,290000.0,200000.0
893,,2043001411,,2200000.0
894,,2043001501,32000.0,972000.0
895,,2043001503,,1252000.0
896,,2043001504,,240000.0
897,,2043001505,,590000.0
898,3264300.0000000005,2043001506,,0.0
899,,2043001507,,480000.0
900,,2043001508,,330000.0
901,,2043001509,100000.0,2555000.0
902,2266875.0,2043001510,,0.0
903,2538900.0,2051000105,150000.0,2000000.0
904,652860.0,2051000106,,150000.0
905,,2051000108,150000.0,3028400.0
906,,2051000109,360000.0,770000.0
907,,2051000110,,240000.0
908,80000.0,2051000111,,50000.0
909,108000.0,2051000112,20000.0,300000.0
910,,2051000113,,1400000.0
911,,2053000401,,165000.0
912,108000.0,2053000402,,30000.0
913,,2053000403,100000.0,10590000.0
914,,2053000404,,600000.0
915,,2053000405,,480000.0
916,,2053000406,,1305000.0
917,,2053000407,20000.0,480000.0
918,,2053000408,,1250000.0
919,,2053000409,10000.0,100000.0
920,,2053000410,,0.0
921,,2053000902,,480000.0
922,,2053000903,30000.0,110000.0
923,,2053000904,80000.0,300000.0
924,,2053000905,,410000.0
925,,2053000906,47000.0,4560000.0
926,28000.0,205300090606,58000.0,200000.0
927,2475427.5,205300090611,,2824990.0
928,,2053000907,,480000.0
929,,2053000908,10000.0,600000.0
930,,2053000909,,240000.0
931,362700.00000000006,2053000910,,150000.0
932,,2053001302,,270000.0
933,,2053001303,,2942000.0
934,,2053001304,360000.0,1420000.0
935,,2053001305,,950000.0
936,,2053001306,,1500000.0
937,,2053001307,,360000.0
938,,205300130703,,110000.0
939,,2053001308,,480000.0
940,,2053001309,,1500000.0
941,,205300130910,,1080000.0
942,,2053001311,,170000.0
943,3046680.0000000005,2053001702,,940000.0
944,1813500.0000000002,2053001704,,0.0
945,,2053001705,,750000.0
946,,205300170503,,1240000.0
947,,2053001706,100000.0,2180000.0
948,2176200.0,2053001707,19000.0,190000.0
949,1632150.0000000002,2053001708,-120000.0,710000.0
950,2357550.0,2053001709,270000.0,4120000.0
951,1813500.0000000002,2053001710,,3720000.0
952,,2053003001,,200000.0
953,,2053003003,,130000.0
954,,2053003004,,180000.0
955,,2053003006,80000.0,1288500.0
956,,2053003007,,1350000.0
957,2266875.0,2053003008,,580000.0
958,,2053003009,,5000000.0
959,1200000.0,2053003010,,2618000.0
960,,2063000301,5000.0,144000.0
961,,2063000302,,230000.0
962,,2063000303,,160000.0
963,,2063000306,65000.0,600000.0
964,,2063000307,,2300000.0
965,,2063000308,,1090000.0
966,,2063000309,,300000.0
967,,2063000310,,2700000.0
968,4787640.0,2073000502,40000.0,200000.0
969,9000.0,207300050203,,320000.0
970,,207300050204,680000.0,3200000.0
971,,2073000503,100000.0,1515000.0
972,,2073000504,21000.0,4095000.0
973,40000.0,2073000505,,445000.0
974,,2073000506,20000.0,1475000.0
975,,2073000507,,430000.0
976,,2073000508,,260000.0
977,90000.0,2073000509,26000.0,572000.0
978,,2073000510,706000.0,3850000.0
979,,2073000601,57000.0,526000.0
980,,2073000602,80000.0,1433000.0
981,652860.0,2073000603,185000.0,2013000.0
982,150000.0,2073000604,,660000.0
983,,2073000605,,1110000.0
984,,2073000606,40000.0,2330000.0
985,18316350.0,2073000607,,4984000.0
986,,2073000608,-4000.0,1720000.0
987,,2073000609,,550000.0
988,,2073000610,,50660000.0
989,9974250.000000002,2081000101,,4280000.0
990,,2081000102,-5000.0,505000.0
991,,2081000104,-151000.0,1600000.0
992,128000.0,2081000106,61000.0,4557000.0
993,3392300.0000000005,2081000107,120000.0,592000.0
994,4372400.0,2081000109,,25610000.0
995,,208100010903,,500000.0
996,11787750.000000002,208100010905,,0.0
997,1371441240.0,2081000110,,6650000.0
998,3708607.5000000005,2081000111,1190000.0,57100000.0
999,,2083000501,,636000.0
1000,396000.0,2083000502,,1380000.0
1001,72000.0,208300050203,,395000.0
1002,,2083000503,,1348000.0
1003,,2083000504,,807000.0
1004,,2083000505,,1530000.0
1005,,2083000506,,3880000.0
1006,,2083000507,,6410000.0
1007,,2083000508,65000.0,3630000.0
1008,,2083000509,,745000.0
1009,,208300050903,,905000.0
1010,,208300050909,-50000.0,1795000.0
1011,,208300050912,,675000.0
1012,,2083000510,720000.0,1330000.0
1013,,2083000701,40000.0,285000.0
1014,,2083000702,32000.0,689400.0
1015,,208300070203,14000.0,900000.0
1016,,2083000703,,60950000.0
1017,,2083000704,35000.0,552000.0
1018,,208300070403,58000.0,196000.0
1019,,2083000705,700000.0,7830000.0
1020,,2083000706,,5345000.0
1021,326430.0,2083000707,,150000.0
1022,320000.0,2083000708,,285000.0
1023,,2083000709,40000.0,1181600.0
1024,,2083000710,50000.0,1538000.0
1025,,2083000801,-9950.0,540000.0
1026,,2083000802,,2780000.0
1027,,2083000803,,5300000.0
1028,,2083000804,,640000.0
1029,67000.0,2083000805,,950000.0
1030,3025870.0000000005,208300080502,,975000.0
1031,,2083000806,,1700000.0
1032,,2083000807,160000.0,15859000.0
1033,,2083000808,,560000.0
1034,,2083000809,,980000.0
1035,,208300080903,,0.0
1036,,2083000810,41000.0,880000.0
1037,,2091000301,300000.0,300000.0
1038,4352400.0,2091000306,,0.0
1039,,2091000308,100000.0,3540000.0
1040,,2091000312,360000.0,3600000.0
1041,,2091000603,250000.0,800000.0
1042,,2091000607,130000.0,1500000.0
1043,2176200.0,2091000609,300000.0,2900000.0
1044,4080375.0000000005,209100061003,,1450000.0
1045,,2091000611,1600000.0,9540000.0
1046,,2093003301,,0.0
1047,,2093003302,,400000.0
1048,,2093003303,,0.0
1049,,2093003304,15000.0,210000.0
1050,,2093003305,,85000.0
1051,,2093003306,,0.0
1052,,209300330602,,200000.0
1053,,209300330603,,0.0
1054,,2093003307,,0.0
1055,652860.0,2093003308,,60000.0
1056,634725.0,2093003309,,108000.0
1057,,2093003310,,300000.0
1058,1088100.0,2101000205,,200000.0
1059,3309637.5000000005,2101000206,,0.0
1060,326430.0,2101000207,,250000.0
1061,181350.00000000003,2101000211,,480000.0
1062,960000.0,2102100170601,,938000.0
1063,1680000.0,2102100250103,1580000.0,9000000.0
1064,,2103000402,,0.0
1065,3264300.0000000005,2103000405,,560000.0
1066,,2103000406,100000.0,2920000.0
1067,453375.00000000006,2103000407,,280000.0
1068,,2103000408,,600000.0
1069,,2103000409,,400000.0
1070,,2103000410,-50000.0,700000.0
1071,,2103000411,,200000.0
1072,,2103000602,,200000.0
1073,,2103000603,214000.0,3300000.0
1074,,2103000604,,200000.0
1075,,2103000605,,260000.0
1076,,2103000606,,2300000.0
1077,,2103000607,,320000.0
1078,,2103000609,100000.0,3070000.0
1079,,2103000610,23400.0,720000.0
1080,,2103000611,,0.0
1081,,2103000702,5000.0,120000.0
1082,,2103000703,,0.0
1083,,2103000704,150000.0,670000.0
1084,,2103000705,,2384000.0
1085,,2103000707,,1174000.0
1086,,2103000708,,0.0
1087,,2103000709,,8440000.0
1088,,210300070904,,200000.0
1089,24000.0,210300070905,,0.0
1090,,2103000710,,0.0
1091,1440000.0,2103300030402,15000.0,800000.0
1092,,2103300030410,68000.0,400000.0
1093,,2103300051102,,133000.0
1094,,2104300060303,,70000.0
1095,5803200.000000001,2104300061103,,0.0
1096,2312212.5,2104300080608,2000000.0,10000000.0
1097,,210430008070202,70000.0,250000.0
1098,,2105300080810,191000.0,5800000.0
1099,,2105300080812,120000.0,3688000.0
1100,140000.0,2105300120203,,120000.0
1101,144000.0,210530015130103,,0.0
1102,192000.0,2105300151304,260000.0,250000.0
1103,362700.00000000006,2105300151305,,70000.0
1104,290160.0,2105300190609,,0.0
1105,8704800.0,2105300300505,,700000.0
1106,80000.0,2105300330706,,1000000.0
1107,,210530033120204,170000.0,800000.0
1108,,2107100010609,140000.0,4500000.0
1109,,2107100010610,,950000.0
1110,2176200.0,210730012100301,,0.0
1111,,2107300200304,,470000.0
1112,,2108300160809,80000.0,2000000.0
1113,,210830020020505,600000.0,6000000.0
1114,,210830020090105,-175000.0,735000.0
1115,21580650.000000004,2108300230402,,3000000.0
1116,16321500.000000002,2108300230403,,0.0
1117,,2108300330205,,1200000.0
1118,,2109300040606,,1130000.0
1119,3427515.0000000005,210930004090707,30000.0,30000.0
1120,,2109300040911,200000.0,830000.0
1121,1305720.0,210930004091101,,0.0
1122,1178775.0,2110300050203,,0.0
1123,,2110300050204,310000.0,810000.0
1124,2611440.0,2111000303,,0.0
1125,3173625.0000000005,2111000304,,2200000.0
1126,2266875.0,2111000305,,4250000.0
1127,5712525.000000001,2111000307,,3020000.0
1128,,211100030706,,1005000.0
1129,3264300.0000000005,2111000308,,480000.0
1130,3264300.0000000005,2111000311,-51000.0,1126000.0
1131,362700.00000000006,2111300051016,,3000000.0
1132,20000.0,2112300060503,,900000.0
1133,,2113000401,350000.0,1525000.0
1134,,2113000402,,1500000.0
1135,,2113000403,,405000.0
1136,,2113000404,,2405000.0
1137,,2113000405,,710000.0
1138,,2113000406,,486000.0
1139,,2113000407,36000.0,610000.0
1140,,2113000408,860000.0,5950000.0
1141,,2113000409,38000.0,1680000.0
1142,1360125.0000000002,2113000410,197200.0,1695000.0
1143,,2113000602,,208000.0
1144,,2113000604,,1060000.0
1145,,2113000605,,1255000.0
1146,4896450.0,2113000606,5790000.0,881000.0
1147,3445650.0,2113000607,,810000.0
1148,4987125.0,2113000608,,340000.0
1149,,2113000609,40000.0,1165000.0
1150,,2113000610,70000.0,1400000.0
1151,,2113000701,13000.0,490000.0
1152,,2113000702,28300.0,3140000.0
1153,,2113000703,,850000.0
1154,,2113000704,,2290000.0
1155,652860.0,2113000705,300000.0,5530000.0
1156,,2113000706,,960000.0
1157,,2113000707,40000.0,680000.0
1158,,2113000708,52000.0,1042000.0
1159,,2113000709,-150000.0,2850000.0
1160,,211300070903,,1260000.0
1161,1269450.0,211300070905,,925000.0
1162,,211300070906,2000000.0,2750000.0
1163,1740960.0000000002,2113000710,80000.0,1020000.0
1164,,2113000901,,1980000.0
1165,240000.0,2113000902,,30000.0
1166,2502630.0,2113000903,,373000.0
1167,39171600.0,2113000905,30000.0,940000.0
1168,1305720.0,211300090503,,860000.0
1169,,211300090504,-200000.0,3620000.0
1170,,2113000906,,1880000.0
1171,,2113000907,,1725000.0
1172,749882.2500000001,2113000908,,702000.0
1173,,2113000909,1920000.0,56535000.0
1174,,2113000910,100000.0,4420000.0
1175,,2113300120904,2120000.0,3600000.0
1176,3082950.0,2113300210803,,200000.0
1177,,2113300210804,300000.0,6000000.0
1178,4715100.0,211530004040208,185000.0,1500000.0
1179,652860.0,211530004040210,,0.0
1180,,2115300040703,250000.0,3770000.0
1181,,2116300110803,,300000.0
1182,4080375.000000001,2121000304,250000.0,3620000.0
1183,,2121000306,,0.0
1184,,2121000307,150000.0,1800000.0
1185,2901600.0000000005,2121000309,,0.0
1186,,2123000802,,380000.0
1187,,2123000803,,500000.0
1188,,2123000804,,500000.0
1189,,2123000806,,340000.0
1190,,2123000807,,50000.0
1191,,2123000808,,800000.0
1192,2448225.0,2123000809,,1145000.0
1193,,212300080905,70000.0,4780000.0
1194,,2123000810,,1700000.0
1195,,2123000902,,620000.0
1196,192000.0,2123000903,,388000.0
1197,,2123000904,,400000.0
1198,,2123000905,200000.0,2200000.0
1199,1813500.0000000002,2123000906,,0.0
1200,,2123000907,,300000.0
1201,,2123000909,,360000.0
1202,,2123000910,,0.0
1203,,212300091004,,2860000.0
1204,,212300091101,35000.0,1250000.0
1205,2720250.0000000005,2123001102,,0.0
1206,,2123001103,,2000000.0
1207,,2123001106,,0.0
1208,,2123001107,,50001.0
1209,,212300110703,,200000.0
1210,,2123001108,10000.0,320000.0
1211,,2123001109,,0.0
1212,,2123001110,-110000.0,7000000.0
1213,1740960.0000000002,212300111005,300000.0,3910000.0
1214,652860.0,2123001301,,680000.0
1215,5440500.000000001,2123001302,,0.0
1216,13601250.000000002,2123001303,,0.0
1217,,2123001305,-10000.0,200000.0
1218,,2123001307,,240000.0
1219,870480.0000000001,212300130804,15000.0,12700000.0
1220,,2123001309,-60000.0,0.0
1221,,2123001310,,1800000.0
1222,,2143000202,,360000.0
1223,,2143000203,-30000.0,2120000.0
1224,2103660.0000000005,2143000204,,2700000.0
1225,,2143000205,90000.0,1080000.0
1226,,2143000206,,1100000.0
1227,634725.0,2143000207,,560000.0
1228,,2143000208,57600.0,1160000.0
1229,,214300020802,15000.0,1105000.0
1230,,214300020804,30000.0,360000.0
1231,,214300020806,-20000.0,0.0
1232,725400.0000000001,214300020807,,0.0
1233,,214300020808,300000.0,3600000.0
1234,,2143000210,445000.0,1050000.0
1235,,2143000301,,850000.0
1236,,2143000308,60000.0,850000.0
1237,,2143000309,,340000.0
1238,,2143000310,,240000.0
1239,2266875.0,2151000101,,35000.0
1240,,2151000103,,0.0
1241,,2151000104,,0.0
1242,,2151000105,,30000.0
1243,,2151000106,450000.0,3310000.0
1244,,2151000109,120000.0,1100000.0
1245,,2151000110,,2720000.0
1246,8342100.000000001,2153000202,,590000.0
1247,,2153000203,150000.0,1500000.0
1248,,2153000204,,0.0
1249,,2153000206,40000.0,300000.0
1250,,2153000207,,1278000.0
1251,,2153000208,,30000.0
1252,1632150.0000000002,2153000209,,0.0
1253,,2153000211,,450000.0
1254,,2153000401,50000.0,500000.0
1255,,2153000402,,250000.0
1256,,2153000404,,150000.0
1257,,2153000405,90000.0,1120000.0
1258,,2153000406,,9200000.0
1259,5621850.0,215300040603,,0.0
1260,,2153000408,,0.0
1261,,2153000409,80000.0,700000.0
1262,,2153000410,,380000.0
1263,,2153000411,10000.0,100000.0
1264,,2153000601,,150000.0
1265,,2153000603,50000.0,400000.0
1266,,2153000604,,75000.0
1267,906750.0000000001,2153000605,,0.0
1268,,2153000607,,80000.0
1269,2538900.0,215300060703,,60000.0
1270,,215300060705,,300000.0
1271,,2153000608,,0.0
1272,2448225.0,2153000609,,2000000.0
1273,,2153000610,,2000000.0
1274,,2153000701,,60000.0
1275,,2153000702,,1320000.0
1276,,2153000703,,0.0
1277,,2153000704,,0.0
1278,,2153000705,55000.0,600000.0
1279,,2153000706,,210000.0
1280,,2153000707,,1085000.0
1281,,2153000708,,0.0
1282,,2153000709,90000.0,1230000.0
1283,,2153000710,,1800000.0
1284,4987125.0,2163000302,,17680000.0
1285,,2163000307,90000.0,1512000.0
1286,,2163000308,45000.0,685000.0
1287,,2163000310,74800.0,850000.0
1288,,2173000902,,0.0
1289,,2173000903,,87000.0
1290,,2173000904,,0.0
1291,,2173000905,,0.0
1292,,2173000907,,120000.0
1293,,2173000908,85000.0,1400000.0
1294,1360125.0000000002,217300090803,,0.0
1295,,2173000909,,70000.0
1296,1632150.0000000002,2173000912,,90000.0
1297,,2183003702,400000.0,1200000.0
1298,,2183003703,,0.0
1299,,2183003704,,0.0
1300,,2183003705,13000.0,150000.0
1301,,2183003706,,140000.0
1302,,2183003708,,0.0
1303,,2183003709,-340000.0,2260000.0
1304,,2183003710,,3150000.0
1305,,2193000301,,160000.0
1306,,2193000302,,460000.0
1307,,2193000303,300000.0,5251000.0
1308,,2193000304,800000.0,890000.0
1309,,2193000306,,660000.0
1310,,2193000307,,2600000.0
1311,816075.0000000001,2193000308,,310000.0
1312,,2193000309,790000.0,12665000.0
1313,,2193000310,60000.0,1122000.0
1314,1677487.5000000002,2201300041005,,1310000.0
1315,453375.00000000006,2201300060303,60000.0,180000.0
1316,,2202300050903,,340000.0
1317,,2203000102,,140000.0
1318,,2203000103,,0.0
1319,,2203000104,,350000.0
1320,,2203000107,,0.0
1321,,2203000108,,0.0
1322,,2203000109,,50000.0
1323,,2203000110,4480000.0,15500000.0
1324,,2203300080311,,1500000.0
1325,1994850.0,220330033050102,560000.0,1200000.0
1326,,2204100090702,212000.0,3650000.0
1327,,2205300090607,700000.0,1300000.0
1328,,2205300090611,,1600000.0
1329,,220530013070302,,240000.0
1330,,220530013070304,,1930000.0
1331,3264300.0000000005,2205300300802,50000.0,0.0
1332,398970.00000000006,2207300061006,,4040000.0
1333,,2208300050203,,1360000.0
1334,,2208300050904,42000.0,967000.0
1335,,220830007040303,,1960000.0
1336,,2210300041003,250000.0,700000.0
1337,,2211100030303,-110000.0,2475000.0
1338,,2211100030305,-177000.0,4080000.0
1339,634725.0,221110003070606,,190000.0
1340,2711182.5000000005,221110003070607,,1500000.0
1341,,2211100030707,19600.0,2280000.0
1342,,2211300040703,13388000.0,0.0
1343,,2211300060504,60000.0,1440000.0
1344,2493562.5,2211300060807,,720000.0
1345,4352400.0,221230009100406,,0.0
1346,,2212300091005,,0.0
1347,3354975.0000000005,221230011100502,110000.0,0.0
1348,,221230011100503,360000.0,1000000.0
1349,,2213000601,,1000000.0
1350,,2213000602,,0.0
1351,,2213000603,,150000.0
1352,,2213000604,,300000.0
1353,100000.0,2213000607,,0.0
1354,,2213000608,,4800000.0
1355,,2213000609,,1000000.0
1356,,2213000610,,200000.0
1357,,221430002080802,,240000.0
1358,,221430002080804,,120000.0
1359,,221430002080806,30000.0,150000.0
1360,4533750.0,2215300020903,,0.0
1361,32189625.000000004,221530004060305,,0.0
1362,1169707.5,2222300221005,,580000.0
1363,1523340.0000000002,2223002203,,240000.0
1364,,2223002205,240000.0,3030000.0
1365,,2223002206,98000.0,2020000.0
1366,,2223002207,,360000.0
1367,,2223002208,70000.0,285000.0
1368,2720250.0000000005,2223002209,22000.0,1140000.0
1369,,2223002210,,3100000.0
1370,,222300221007,95000.0,800000.0
1371,,222300221011,60000.0,720000.0
1372,3264300.0000000005,222300221017,,0.0
1373,,222300221018,1680000.0,660000.0
1374,,222300221020,738000.0,1700000.0
1375,,222300221023,,738000.0
1376,14000.0,2223002601,,650000.0
1377,,2223002602,24000.0,818000.0
1378,,222300260301,,550000.0
1379,1140000.0,2223002604,,0.0
1380,,2223002606,,240000.0
1381,,2223002607,80000.0,0.0
1382,,2223002608,,500000.0
1383,,2223002609,20000.0,1600000.0
1384,,2223002610,60000.0,2540000.0
1385,,2233001101,,0.0
1386,,2233001102,,0.0
1387,,2233001103,,300000.0
1388,,2233001104,,40000.0
1389,1680000.0,2233001105,,2405000.0
1390,,2233001106,,140000.0
1391,,223300110603,,0.0
1392,,223300110608,,5800000.0
1393,,2233001107,30000.0,340000.0
1394,,2233001108,,2585000.0
1395,,2233001109,,100000.0
1396,,2233001110,,100000.0
1397,,2233001402,,0.0
1398,,2233001403,100000.0,10000.0
1399,,2233001404,,60000.0
1400,,2233001406,20000.0,480000.0
1401,,2233001407,,860000.0
1402,,2233001408,,50000.0
1403,,2233001410,30000.0,950000.0
1404,,2233001802,,100000.0
1405,,2233001803,240000.0,2400000.0
1406,,2233001804,,530000.0
1407,,2233001805,,50000.0
1408,,2233001806,,100000.0
1409,,2233001807,50000.0,1890000.0
1410,,223300180704,,3700000.0
1411,,2233001808,,50000.0
1412,,2233001809,30000.0,600000.0
1413,,2233001810,,3400000.0
1414,,2233002201,89500.0,50000.0
1415,,2233002202,20000.0,600000.0
1416,2611440.0,2233002203,,0.0
1417,,2233002204,,40000.0
1418,,2233002205,,300000.0
1419,,2233002206,,150000.0
1420,,2233002207,,200000.0
1421,,2233002208,90000.0,2760000.0
1422,,2233002209,,50000.0
1423,,2233002210,,120000.0
1424,,2233002601,,0.0
1425,45000.0,2233002603,,0.0
1426,1360125.0000000002,2233002604,,0.0
1427,,2233002605,,300000.0
1428,,2233002607,,19800.0
1429,,2233002608,,470000.0
1430,,2233002609,500000.0,3200000.0
1431,,2233002902,,2280000.0
1432,,2233002903,,0.0
1433,,2233002904,,0.0
1434,,2233002905,-50000.0,650000.0
1435,362700.00000000006,2233002906,,50000.0
1436,,2233002908,,25000.0
1437,,2233002909,,140000.0
1438,,2233002910,,0.0
1439,,2243001302,,3728000.0
1440,,2243001303,,240000.0
1441,,2243001304,,285000.0
1442,,2243001305,,65000.0
1443,,2243001306,50000.0,655000.0
1444,,2243001307,93000.0,2000000.0
1445,,2243001309,,2100000.0
1446,4171050.0000000005,2243001310,,12300000.0
1447,,224300131003,,830000.0
1448,2176200.0,224300131004,,350000.0
1449,3354975.0000000005,224300131006,,600000.0
1450,,2302300050203,,1238000.0
1451,2601465.75,2302300051007,,970000.0
1452,,2302300080102,-140000.0,704000.0
1453,,230230010040203,,600000.0
1454,,2302300100406,150000.0,1800000.0
1455,,2302300160108,145000.0,460000.0
1456,,2302300160112,110000.0,8220000.0
1457,4352400.0,2302300351202,100000.0,780000.0
1458,816075.0000000001,2303100021106,670000.0,10800000.0
1459,725400.0000000001,230410004030402,,0.0
1460,1393720.0,230410004030404,,840000.0
1461,256800.0,2304100041003,15000.0,445000.0
1462,2901600.0000000005,2304100070802,,9260000.0
1463,,2304300140608,,360000.0
1464,21762000.000000004,2305100010207,,2400000.0
1465,,2306300060209,,347000.0
1466,2312212.5,230710005030603,,0.0
1467,,230710007040303,,165000.0
1468,135000.0,2307300170803,,180000.0
1469,,2307300220102,,2500000.0
1470,6000.0,2308300040103,,330000.0
1471,,2308300040405,30000.0,1335000.0
1472,,2309300010302,15000.0,1625000.0
1473,17074102.5,2309300010303,75000.0,935000.0
1474,,230930001090308,,330000.0
1475,,2309300020710,192000.0,1180000.0
1476,,2310300100405,84500.0,2059000.0
1477,,2311300030305,,1210000.0
1478,,2315300160303,,765000.0
1479,,2317300090101,60000.0,526000.0
1480,,2317300090103,12000.0,250000.0
1481,,231730009100411,,1500000.0
1482,,231730009100504,,300000.0
1483,,2317300110305,,1900000.0
1484,,2318300030106,,735000.0
1485,816075.0000000001,2320300211001,157000.0,1253000.0
